0, 0, Header, 1, 6, 384
5, 0, Program_c, 3, 0
5, 0, Instrument_name_t, "acoustic grand"
5, 0, Key_signature, 0, "major"
5, 0, Note_on_c, 3, 60, 90
5, 0, Note_on_c, 3, 64, 90
5, 384, Note_on_c, 3, 60, 0
5, 384, Note_on_c, 3, 64, 0
5, 384, Note_on_c, 3, 55, 90
5, 768, Note_on_c, 3, 55, 0
5, 768, Note_on_c, 3, 53, 90
5, 768, Note_on_c, 3, 62, 90
5, 1152, Note_on_c, 3, 53, 0
5, 1152, Note_on_c, 3, 62, 0
5, 1152, Note_on_c, 3, 55, 90
5, 1536, Note_on_c, 3, 55, 0
5, 1536, Note_on_c, 3, 60, 90
5, 1536, Note_on_c, 3, 52, 90
5, 1920, Note_on_c, 3, 60, 0
5, 1920, Note_on_c, 3, 52, 0
5, 1920, Note_on_c, 3, 52, 90
5, 2304, Note_on_c, 3, 52, 0
5, 2304, Note_on_c, 3, 55, 90
5, 2688, Note_on_c, 3, 55, 0
5, 2688, Note_on_c, 3, 60, 90
5, 3072, Note_on_c, 3, 60, 0
5, 3072, Note_on_c, 3, 59, 90
5, 3072, Note_on_c, 3, 62, 90
5, 3456, Note_on_c, 3, 59, 0
5, 3456, Note_on_c, 3, 62, 0
5, 3456, Note_on_c, 3, 55, 90
5, 3840, Note_on_c, 3, 55, 0
5, 3840, Note_on_c, 3, 60, 90
5, 3840, Note_on_c, 3, 64, 90
5, 4224, Note_on_c, 3, 60, 0
5, 4224, Note_on_c, 3, 64, 0
5, 4224, Note_on_c, 3, 62, 90
5, 4224, Note_on_c, 3, 65, 90
5, 4608, Note_on_c, 3, 62, 0
5, 4608, Note_on_c, 3, 65, 0
5, 4608, Note_on_c, 3, 64, 90
5, 4608, Note_on_c, 3, 60, 90
5, 4992, Note_on_c, 3, 64, 0
5, 4992, Note_on_c, 3, 60, 0
5, 4992, Note_on_c, 3, 55, 90
5, 5376, Note_on_c, 3, 55, 0
5, 5376, Note_on_c, 3, 60, 90
5, 5760, Note_on_c, 3, 60, 0
5, 5760, Note_on_c, 3, 64, 90
5, 6144, Note_on_c, 3, 64, 0
5, 6144, Note_on_c, 3, 64, 90
5, 6144, Note_on_c, 3, 67, 90
5, 6528, Note_on_c, 3, 64, 0
5, 6528, Note_on_c, 3, 67, 0
5, 6528, Note_on_c, 3, 60, 90
5, 6912, Note_on_c, 3, 60, 0
5, 6912, Note_on_c, 3, 67, 90
5, 6912, Note_on_c, 3, 69, 90
5, 7296, Note_on_c, 3, 67, 0
5, 7296, Note_on_c, 3, 69, 0
5, 7296, Note_on_c, 3, 64, 90
5, 7680, Note_on_c, 3, 64, 0
5, 7680, Note_on_c, 3, 71, 90
5, 7680, Note_on_c, 3, 67, 90
5, 8064, Note_on_c, 3, 71, 0
5, 8064, Note_on_c, 3, 67, 0
5, 8064, Note_on_c, 3, 62, 90
5, 8448, Note_on_c, 3, 62, 0
5, 8448, Note_on_c, 3, 67, 90
5, 8832, Note_on_c, 3, 67, 0
5, 8832, Note_on_c, 3, 71, 90
5, 9216, Note_on_c, 3, 71, 0
5, 9216, Note_on_c, 3, 60, 90
5, 9216, Note_on_c, 3, 69, 90
5, 9984, Note_on_c, 3, 60, 0
5, 9984, Note_on_c, 3, 69, 0
5, 9984, Note_on_c, 3, 59, 90
5, 9984, Note_on_c, 3, 67, 90
5, 10368, Note_on_c, 3, 59, 0
5, 10368, Note_on_c, 3, 67, 0
5, 10368, Note_on_c, 3, 58, 90
5, 10368, Note_on_c, 3, 66, 90
5, 10752, Note_on_c, 3, 58, 0
5, 10752, Note_on_c, 3, 66, 0
5, 10752, Note_on_c, 3, 67, 90
5, 10752, Note_on_c, 3, 59, 90
5, 11520, Note_on_c, 3, 67, 0
5, 11520, Note_on_c, 3, 59, 0
5, 12288, Note_on_c, 3, 59, 90
5, 12288, Note_on_c, 3, 65, 90
5, 12288, Note_on_c, 3, 67, 90
5, 12672, Note_on_c, 3, 59, 0
5, 12672, Note_on_c, 3, 65, 0
5, 12672, Note_on_c, 3, 67, 0
5, 12672, Note_on_c, 3, 55, 90
5, 13056, Note_on_c, 3, 55, 0
5, 13056, Note_on_c, 3, 62, 90
5, 13056, Note_on_c, 3, 65, 90
5, 13056, Note_on_c, 3, 67, 90
5, 13440, Note_on_c, 3, 62, 0
5, 13440, Note_on_c, 3, 65, 0
5, 13440, Note_on_c, 3, 67, 0
5, 13440, Note_on_c, 3, 55, 90
5, 13824, Note_on_c, 3, 55, 0
5, 13824, Note_on_c, 3, 67, 90
5, 13824, Note_on_c, 3, 64, 90
5, 13824, Note_on_c, 3, 60, 90
5, 14208, Note_on_c, 3, 67, 0
5, 14208, Note_on_c, 3, 64, 0
5, 14208, Note_on_c, 3, 60, 0
5, 14208, Note_on_c, 3, 55, 90
5, 14592, Note_on_c, 3, 55, 0
5, 14592, Note_on_c, 3, 60, 90
5, 14976, Note_on_c, 3, 60, 0
5, 14976, Note_on_c, 3, 64, 90
5, 15360, Note_on_c, 3, 64, 0
5, 15360, Note_on_c, 3, 67, 90
5, 15744, Note_on_c, 3, 67, 0
5, 15744, Note_on_c, 3, 59, 90
5, 16128, Note_on_c, 3, 59, 0
5, 16128, Note_on_c, 3, 62, 90
5, 16512, Note_on_c, 3, 62, 0
5, 16512, Note_on_c, 3, 65, 90
5, 16896, Note_on_c, 3, 65, 0
5, 16896, Note_on_c, 3, 64, 90
5, 17280, Note_on_c, 3, 64, 0
5, 17280, Note_on_c, 3, 52, 90
5, 17664, Note_on_c, 3, 52, 0
5, 17664, Note_on_c, 3, 60, 90
5, 18048, Note_on_c, 3, 60, 0
5, 18048, Note_on_c, 3, 64, 90
5, 18432, Note_on_c, 3, 64, 0
5, 18432, Note_on_c, 3, 64, 90
5, 18432, Note_on_c, 3, 57, 90
5, 18432, Note_on_c, 3, 60, 90
5, 18816, Note_on_c, 3, 64, 0
5, 18816, Note_on_c, 3, 62, 90
5, 19200, Note_on_c, 3, 62, 0
5, 19200, Note_on_c, 3, 64, 90
5, 19584, Note_on_c, 3, 60, 0
5, 19584, Note_on_c, 3, 57, 0
5, 19584, Note_on_c, 3, 64, 0
5, 19584, Note_on_c, 3, 57, 90
5, 19584, Note_on_c, 3, 62, 90
5, 19584, Note_on_c, 3, 65, 90
5, 19968, Note_on_c, 3, 57, 0
5, 19968, Note_on_c, 3, 62, 0
5, 19968, Note_on_c, 3, 65, 0
5, 19968, Note_on_c, 3, 67, 90
5, 20352, Note_on_c, 3, 67, 0
5, 20352, Note_on_c, 3, 55, 90
5, 20736, Note_on_c, 3, 55, 0
5, 20736, Note_on_c, 3, 60, 90
5, 21120, Note_on_c, 3, 60, 0
5, 21120, Note_on_c, 3, 64, 90
5, 21504, Note_on_c, 3, 64, 0
5, 21504, Note_on_c, 3, 59, 90
5, 21504, Note_on_c, 3, 67, 90
5, 21888, Note_on_c, 3, 59, 0
5, 21888, Note_on_c, 3, 67, 0
5, 21888, Note_on_c, 3, 57, 90
5, 21888, Note_on_c, 3, 65, 90
5, 22272, Note_on_c, 3, 57, 0
5, 22272, Note_on_c, 3, 65, 0
5, 22272, Note_on_c, 3, 55, 90
5, 22272, Note_on_c, 3, 64, 90
5, 22656, Note_on_c, 3, 55, 0
5, 22656, Note_on_c, 3, 64, 0
5, 22656, Note_on_c, 3, 53, 90
5, 22656, Note_on_c, 3, 62, 90
5, 23040, Note_on_c, 3, 53, 0
5, 23040, Note_on_c, 3, 62, 0
5, 23040, Note_on_c, 3, 52, 90
5, 23040, Note_on_c, 3, 60, 90
5, 24576, Note_on_c, 3, 52, 0
5, 24576, Note_on_c, 3, 60, 0
5, 24576, End_track
6, 0, Start_track
6, 0, Title_t, "lower:"
6, 0, Program_c, 4, 0
6, 0, Program_c, 4, 0
6, 0, Instrument_name_t, "acoustic grand"
6, 0, Key_signature, 0, "major"
6, 0, Note_on_c, 4, 36, 90
6, 0, Note_on_c, 4, 48, 90
6, 3072, Note_on_c, 4, 36, 0
6, 3072, Note_on_c, 4, 48, 0
6, 3072, Note_on_c, 4, 43, 90
6, 4608, Note_on_c, 4, 43, 0
6, 4608, Note_on_c, 4, 48, 90
6, 5376, Note_on_c, 4, 48, 0
6, 6144, Note_on_c, 4, 48, 90
6, 6912, Note_on_c, 4, 48, 0
6, 6912, Note_on_c, 4, 49, 90
6, 7680, Note_on_c, 4, 49, 0
6, 7680, Note_on_c, 4, 50, 90
6, 9216, Note_on_c, 4, 50, 0
6, 9216, Note_on_c, 4, 38, 90
6, 9600, Note_on_c, 4, 38, 0
6, 9600, Note_on_c, 4, 50, 90
6, 9984, Note_on_c, 4, 50, 0
6, 9984, Note_on_c, 4, 38, 90
6, 10368, Note_on_c, 4, 38, 0
6, 10368, Note_on_c, 4, 50, 90
6, 10752, Note_on_c, 4, 50, 0
6, 10752, Note_on_c, 4, 43, 90
6, 11136, Note_on_c, 4, 43, 0
6, 11136, Note_on_c, 4, 47, 90
6, 11520, Note_on_c, 4, 47, 0
6, 11520, Note_on_c, 4, 50, 90
6, 11904, Note_on_c, 4, 50, 0
6, 11904, Note_on_c, 4, 55, 90
6, 12288, Note_on_c, 4, 55, 0
6, 12288, Note_on_c, 4, 43, 90
6, 13824, Note_on_c, 4, 43, 0
6, 13824, Note_on_c, 4, 43, 90
6, 15360, Note_on_c, 4, 43, 0
6, 15360, Note_on_c, 4, 43, 90
6, 16128, Note_on_c, 4, 43, 0
6, 16128, Note_on_c, 4, 44, 90
6, 16896, Note_on_c, 4, 44, 0
6, 16896, Note_on_c, 4, 45, 90
6, 18432, Note_on_c, 4, 45, 0
6, 18432, Note_on_c, 4, 41, 90
6, 18816, Note_on_c, 4, 41, 0
6, 18816, Note_on_c, 4, 53, 90
6, 19200, Note_on_c, 4, 53, 0
6, 19200, Note_on_c, 4, 52, 90
6, 19584, Note_on_c, 4, 52, 0
6, 19584, Note_on_c, 4, 50, 90
6, 19968, Note_on_c, 4, 50, 0
6, 19968, Note_on_c, 4, 43, 90
6, 19968, Note_on_c, 4, 52, 90
6, 21504, Note_on_c, 4, 43, 0
6, 21504, Note_on_c, 4, 52, 0
6, 21504, Note_on_c, 4, 43, 90
6, 23040, Note_on_c, 4, 43, 0
6, 23040, Note_on_c, 4, 36, 90
6, 23040, Note_on_c, 4, 43, 90
6, 24576, Note_on_c, 4, 36, 0
6, 24576, Note_on_c, 4, 43, 0
6, 24576, End_track
0, 0, End_of_file
